kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ASSAN	2861	398	421		2042	2042		422	2017	421	1	398	1992	17	33	421	
2	NAMAN	1437	17	46		1374	1374		36	1355	46		17	1351	7	16	46	
3	PAK	2582	49	941		1592	1590	2	60	1579	941	2	49	1574	7	9	941	2
4	DUDONG	1530	28	636		866	866		39	855	636		28	846	9	11	636	
5	SALIM	5687	582	4460		645	632	13	552	662	4460	13	582	577	25	30	4460	13
6	LANANG	2059	64	1891		104	103	1	64	103	1891	1	64	97	5	1	1891	1
7	AIK DEE	2919	53	2788		78	77	1	51	79	2788	1	53	67	7	3	2788	1
8	MENYAN	2199	223	173		1803	1799	4	259	1763	173	4	223	1747	30	22	173	4
9	SIBU JAYA	5194	985	781		3428	3425	3	1058	3352	781	3	985	3308	56	61	781	3
10	LADA	3231	318	2527		386	382	4	309	391	2527	4	318	368	6	8	2527	4
11	USAHA JAYA	774	465	76		233	233		491	207	76		465	229	1	3	76	
12	MANTIS	2922	106	2659		157	157		111	152	2659		106	148	4	5	2659	
