kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN INDAH JAYA	4199	672	1541	27	1959	1706	253	2166	212	1541	280	674	20	4	1	1541	1959
2	BEATRICE	2225	259	1086	15	865	722	143	854	127	1086	158	259	13	1		1086	866
3	BATU 1 JALAN UTARA	2073	139	1458	14	462	398	64	407	130	1458	78	139	6	1		1458	469
4	BATU 2 JALAN UTARA	3421	550	1683	20	1168	1019	149	1309	260	1683	169	553	24			1683	1161
5	TRIG HILL	1811	138	1315	13	344	304	40	335	107	1315	53	141	16	2	1	1315	335
6	JALAN UTARA	3605	469	1797	29	1310	1186	124	1420	235	1797	153	472	28		2	1797	1306
7	PECKY VALLEY	2591	684	873	16	1018	828	190	1358	154	873	206	684	23	1		873	1010
8	SUNGAI ANIP	1799	306	511	15	967	860	107	1072	94	511	122	306	9	3		511	970
9	BATU 3 JALAN UTARA	1692	210	1014	7	461	400	61	533	77	1014	68	211	9	1		1014	457
10	BATU 5 JALAN UTARA	1869	108	1484	23	254	229	25	254	83	1484	48	108	5			1484	272
