kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ULU TIRAM BARAT	3376	1668	753	912	42	7	35	1671	4	753	947	1669	2			753	951
2	BANDAR ULU TIRAM BARAT	3409	1512	1103	713	81	35	46	1524	23	1103	759	1512	19	5	1	1103	769
3	BANDAR ULU TIRAM TENGAH	655	28	588	38	1		1	26	2	588	39	28				588	39
4	BANDAR ULU TIRAM UTARA	1625	527	739	250	109	27	82	537	17	739	332	528	2	4		739	352
5	BANDAR ULU TIRAM SELATAN	3664	543	2530	462	129	12	117	543	12	2530	579	543	5	1	1	2530	584
6	ARA CEMERLANG	1870	479	1148	228	15	11	4	481	9	1148	232	479	4	3		1148	236
7	ULU TIRAM TIMOR	3311	843	1502	836	130	49	81	856	36	1502	917	844	28	3		1502	934
8	NAM HENG	810	538	36	194	42	3	39	538	3	36	233	538				36	236
9	SUNGAI TIRAM	3828	2771	62	402	593	43	550	2780	34	62	952	2772	3	1	1	62	989
10	KONG KONG	1045	790	114	118	23	5	18	790	5	114	136	791	1	1		114	138
11	KAMPUNG CAHAYA BARU	2925	2847	9	10	59	10	49	2840	17	9	59	2851		1	1	9	63
12	KOTA MASAI	4092	2871	445	469	307	228	79	2930	169	445	548	2877	177	6	3	445	584
13	KOTA DELIMA	4857	3653	284	533	387	231	156	3724	160	284	689	3671	144	19		284	739
14	TANJONG LANGSAT	527	478	29	16	4		4	475	3	29	20	478				29	20
15	TANJONG KOPOK	423	390	24		9	3	6	391	2	24	6	390	2			24	7
16	PASIR PUTEH	3749	3154	52	97	446	114	332	3211	57	52	429	3157	6	4		52	530
17	TAMAN PASIR PUTEH	3842	2476	358	950	58	32	26	2492	16	358	976	2477	13	3	1	358	990
18	DESA JAYA	3468	1085	1929	422	32	24	8	1091	18	1929	430	1087	11	6	1	1929	434
19	CAHAYA MASAI	2206	1668	238	216	84	53	31	1701	20	238	247	1674	18	7	1	238	268
20	LEMBAH EHSAN	3576	1134	2029	347	66	32	34	1149	17	2029	381	1135	13	6		2029	393
21	LANJUT CEMERLANG	1889	402	1112	350	25	11	14	405	8	1112	364	403	2	3		1112	369
22	CEMERLANG TROPIKA	2565	365	1880	259	61	51	10	387	29	1880	269	370	12	4	1	1880	298
23	KAMPUNG SENTOSA	1151	1087	6	5	53	7	46	1091	3	6	51	1088	2	3		6	52
24	KOTA PULASAN	1823	1073	292	296	162	100	62	1089	84	292	358	1074	75	3	8	292	371
