kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PULAU GAYA	2389	83	9	1	2296	1568	728	1620	31	9	729	83	3			9	2294
2	SEMBULAN UTARA	2992	437	388	10	2157	1790	367	2044	183	388	377	437	10		1	388	2156
3	SEMBULAN SELATAN	3157	536	1116	35	1470	1324	146	1616	244	1116	181	542	13	1	2	1116	1483
4	TANJUNG ARU TIMOR	2396	257	837	19	1283	1178	105	1176	259	837	124	261	7	4	3	837	1284
5	TANJUNG ARU BARAT	1837	92	1131	12	602	571	31	326	337	1131	43	93	2	4		1131	607
6	LAPANGAN TERBANG	370	37	160	5	168	148	20	114	71	160	25	38				160	172
7	MUHIBBAH	3931	991	670	63	2207	2025	182	2568	448	670	245	999	17	4	4	670	2237
8	PASIR PUTIH	4698	1203	339	50	3106	2824	282	3473	554	339	332	1208	18	3	2	339	3128
9	TANJUNG ARU BARU	1901	149	905	9	838	769	69	655	263	905	78	150	7	3	1	905	835
10	PULAU SEPANGGAR	158	10	1	1	146	122	24	132		1	25	10				1	147
