kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN KLANG PERDANA	464	279	45	135	5	3	2	282		45	137	279		1		45	139
2	LRG KLANG PERDANA 2B	55	26	3	26	0			26		3	26	26				3	26
3	LRG KLANG PERDANA 2E	52	31	10	9	2		2	31		10	11	31				10	11
4	LRG KLANG PERDANA 4A	36	30	2	4	0			30		2	4	30				2	4
5	TMN SRI SEMENTA	1236	883	128	213	12	6	6	885	4	128	219	884	1	3		128	220
6	TMN DESA SEMENTA JAYA	108	76	19	10	3	1	2	76	1	19	12	76				19	13
7	LRG 2F TMN KLANG PERDANA	21	15	1	5	0			15		1	5	15				1	5
8	LRG 2C TMN KLANG PERDANA	31	21	2	7	1		1	21		2	8	21				2	8
9	FLAT SRI SEMENTA 7	18	18			0			18				18					
10	TMN SEMENTA PERMAI	40	38	1	1	0			38		1	1	38				1	1
11	TMN SEMENTA UTAMA	54	14	7	32	1		1	14		7	33	14				7	33
