kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA TELOI KANAN	2398	2283	3	5	107	22	85	2281	24	3	90	2283		1		3	111
2	KAMPUNG GUAR CHEMPEDAK	1747	1744	2		1		1	1743	1	2	1	1744				2	1
3	PADANG KULIM	964	946	12	6	0			945	1	12	6	946				12	6
4	PEKAN BARU KUALA KETIL	1050	772	74	199	5	4	1	774	2	74	200	772				74	204
5	PEKAN LAMA KUALA KETIL	2743	1604	411	713	15	5	10	1601	8	411	723	1604	1			411	727
6	TAMAN BATU PEKAKA	1273	190	539	542	2	1	1	189	2	539	543	190				539	544
7	BATU PEKAKA	1802	1198	81	516	7	1	6	1197	2	81	522	1198				81	523
8	KAMPUNG THYE SENG	584	329	12	183	60	8	52	327	10	12	235	329				12	243
9	KUALA KULI	1228	763	4	459	2	1	1	762	2	4	460	763				4	461
10	KAMPUNG JAWA	859	796	23	30	10	3	7	799		23	37	798	1			23	37
11	PADANG GEH	1358	1053	4	299	2	1	1	1052	2	4	300	1053		1		4	300
12	KUALA MERAH	715	713		1	1		1	712	1		2	713					2
13	PARIT PANJANG	2779	2762	6	4	7	1	6	2757	6	6	10	2762				6	11
14	KAMPUNG TEMBAK	2319	2313			6	3	3	2305	11		3	2313					6
15	PAYA BESAR	1618	1612	1	4	1		1	1609	3	1	5	1612				1	5
16	KUALA SAMAK	1293	1289		2	2	2		1288	3		2	1289					4
17	BINJOL DALAM	1112	1108	1	2	1	1		1109		1	2	1108				1	3
18	KAMPUNG TAWAR	1113	1073	20	19	1	1		1072	2	20	19	1073				20	20
19	PEKAN TAWAR	1025	519	248	251	7	5	2	520	4	248	253	519	1			248	257
20	BINJAL LUAR	1188	1124	8	51	5	1	4	1121	4	8	55	1124	1			8	55
21	LADANG MALAKOFF	908	404	32	470	2		2	403	1	32	472	404				32	472
22	KEJAI	2382	1948	403	25	6	4	2	1948	4	403	27	1948				403	31
23	KAMPUNG BAKAI	720	599	11	109	1	1		600		11	109	599				11	110
24	PELAM	620	222	42	356	0			221	1	42	356	222				42	356
