kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	HILL ROAD	8	7	1		0			7		1		7				1	
2	HILLVIEW ROAD	2		2		0					2						2	
3	AGRI STATION GOVT HILL	3	2	1		0			2		1		2				1	
4	BUKIT RESIDENT	226	150	64	12	0			150		64	12	150				64	12
5	KG SUNGAI SIPUT HILIR	41	41			0			41				41					
6	KG SG SIPUT	216	216			0			216				216					
7	SUNGAI SIPUT	43	42			1	1		43				43					
8	TANAH LAPAN	113	112		1	0			112			1	112					1
9	GOVT ENGLISH GIRLS SCHOOL	1			1	0						1						1
10	KAMPONG KELEBOR	71	71			0			71				71					
11	ARABIC SCHOOL AREA	6	6			0			6				6					
12	BUKIT CHANDAN	437	392	8	37	0			389	3	8	37	392				8	37
13	ISTANA ISKANDARIAH	125	111	2	11	1		1	111		2	12	111				2	12
14	ISTANA KUNING	200	191	1	6	2		2	190	1	1	8	191				1	8
15	KG JENALEK	106	99	3	4	0			99		3	4	99				3	4
16	KAMPONG SENAWA	69	68	1		0			68		1		68				1	
17	LEMBAH MESJID	65	65			0			65				65					
18	PADANG CHANGKAT	369	368	1		0			368		1		368				1	
19	KAMPONG KELANG	50	48		2	0			48			2	48					2
20	JALAN RAJA MUDA	208	204		3	1		1	204			4	204					4
21	TAMAN SRI CHANDAN	122	115	6	1	0			115		6	1	115				6	1
22	TMN SULTAN YUSSOF IZZUDDIN SHAH	224	222		2	0			222			2	222					2
23	JALAN ISTANA BUKIT CHANDAN	159	152	4	3	0			152		4	3	152				4	3
24	LORONG CHANGKAT KURNIA	50	50			0			50				50					
25	TAMAN LARISTA	41	38	1	1	1		1	38		1	2	38				1	2
26	CHANGKAT BERANGAN	12	12			0			12				12					
27	TAMAN RAJA BENDAHARA	61	57		2	2	2		59			2	57					4
28	PERSIARAN BUKIT KERAJAAN	12	12			0			12				12					
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
