kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SIMPANG TEBONG	900	64	587	247	2	2		63	3	587	247	64				587	249
2	PEKAN SELANDAR	2057	1011	775	238	33	25	8	1008	28	775	246	1011				775	271
3	BUKIT SEDANAN	864	835	9	11	9	3	6	835	3	9	17	835		1		9	19
4	BATANG MELAKA	1885	974	583	270	58	54	4	984	44	583	274	974	1	1		583	326
5	JUS	488	359	64	16	49	47	2	365	41	64	18	359				64	65
6	BUKIT SENGGEH	1094	869	93	26	106	100	6	885	84	93	32	869				93	132
7	PEKAN NYALAS	2176	1613	327	219	17	7	10	1613	7	327	229	1613		1	1	327	234
8	FELDA BUKIT SENGGEH	2203	2001	144	51	7	4	3	2003	2	144	54	2003	1			144	55
9	PONDOK BATANG	1958	1490	332	107	29	12	17	1492	10	332	124	1490		2		332	134
10	LADANG BUKIT ASAHAN	523	91	53	373	6	1	5	91	1	53	378	91				53	379
11	PEKAN ASAHAN	1863	829	747	255	32	5	27	828	6	747	282	829	2			747	285
