kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TOK BALI	2882	2875	3		4	2	2	2872	5	3	2	2875				3	4
2	KAMPUNG LEMBAH	2335	1987	20	1	327	7	320	1984	10	20	321	1988	1			20	326
3	GONG KULIM	2250	2226	3		21	4	17	2227	3	3	17	2226				3	21
4	BUKIT TANAH	516	515			1		1	515			1	515					1
5	GONG MANOK	1295	1289			6	2	4	1287	4		4	1289	1				5
6	PEKAN CHERANG RUKU	3201	3124	57	3	17	2	15	3114	12	57	18	3124		1	1	57	18
7	DALAM RHU	3178	3166		1	11	9	2	3163	12		3	3167	1	1	1		8
8	GONG TAPANG	579	578			1	1		578	1			579					
9	PULAU LIMA	1357	1355			2		2	1354	1		2	1355					2
10	SUNGAI PETAI	3097	3083	3	1	10	2	8	3078	7	3	9	3083	1			3	10
