kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA SELANGOR	2036	1157	572	282	25	3	22	1158	2	572	304	1157	1			572	306
2	BANDAR BARU	4991	2987	697	1256	51	31	20	2982	36	697	1276	2991	5	4	1	697	1293
3	ASAM JAWA	2311	1622	262	373	54	6	48	1620	8	262	421	1622		3		262	424
4	KAMPUNG KUANTAN KELAB	1028	274	56	689	9		9	273	1	56	698	274				56	698
5	KAMPUNG KUANTAN	1530	1121	143	254	12	6	6	1125	2	143	260	1121	1	2		143	263
6	PASANGAN	1436	1023	21	380	12	1	11	1024		21	391	1023				21	392
7	LADANG SUNGAI RAMBAI	273	5	11	257	0			5		11	257	5				11	257
8	BUKIT ROTAN	1420	197	58	1159	6	1	5	195	3	58	1164	197				58	1165
9	API - API	2003	1284	310	263	146	4	142	1285	3	310	405	1285			1	310	407
10	TELUK PIAI	1797	1101	154	534	8		8	1100	1	154	542	1101				154	542
11	BUKIT KUCHING	3252	3167	18	21	46	6	40	3166	7	18	61	3167		3		18	64
12	PEKAN SUNGAI BULUH	1079	277	692	79	31	3	28	279	1	692	107	277				692	110
13	JERAM UTARA	2084	1406	378	272	28	5	23	1409	2	378	295	1408				378	298
14	SASARAN JERAM	1333	528	669	108	28	1	27	529		669	135	528				669	136
