kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN MELATI	168	105	23	38	2	2		106	1	23	38	105				23	40
2	BATU 2 PUNDUT	366	12	339	15	0			12		339	15	12				339	15
3	LADANG PUNDUT	201	1	19	181	0				1	19	181	1				19	181
4	KG TERSUSUN PUNDUT	244	182	34	27	1	1		182	1	34	27	182	1			34	27
5	JALAN KIAMBANG	2	1	1		0			1		1		1				1	
6	JALAN ORKID	4	4			0			4				4					
7	JALAN KEMBOJA	14	7	5	2	0			6	1	5	2	7				5	2
8	JALAN DAHLIA	12	12			0			12				12					
9	JALAN JEJARUM	7	6	1		0			6		1		6				1	
10	JALAN KEKWA	11	7	1	3	0			7		1	3	7				1	3
11	JALAN SEROJA	5	5			0			5				5					
12	KAMPUNG PUNDUT	370	2	47	320	1	1		2	1	47	320	2	1			47	320
13	TAMAN MELATI	356	251	38	62	5	2	3	252	1	38	65	251				38	67
14	TAMAN PERMATA	38	31	3	4	0			31		3	4	31				3	4
15	APART BUKIT PERMATA	50	41		5	4	3	1	44			6	41			1		8
16	TMN PERMAI JAYA	12	11			1	1		12				11		1			
17	TMN PUNDUT RAYA	9	8		1	0			8			1	8					1
18	TMN INDAH RAYA 2	1	1			0			1				1					
