kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN. AJI	32	8	18	5	1		1	8		18	6	8				18	6
2	JLN. ARSHAD	37	35	1	1	0			35		1	1	35				1	1
3	JLN. CHELLIAH	16	8	7	1	0			8		7	1	8				7	1
4	JLN. HASSAN	456	108	277	71	0			108		277	71	108				277	71
5	JLN. SEKOLAH	21	14	5	1	1		1	14		5	2	14				5	2
6	BAREK JAB. HAIWAN	6	1		5	0			1			5	1					5
7	JLN ZAINAL ABIDIN	47		39	8	0					39	8					39	8
8	JLN. AWANG	154	11	131	12	0			11		131	12	11				131	12
9	JLN HASSAN, JEMENTAH	3	2	1		0			2		1		2				1	
10	JLN HASSAN	244	156	57	29	2		2	156		57	31	156				57	31
