kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG SRI BAHRU	325	320	1	2	2	1	1	321		1	3	320				1	4
2	KG PEPAYA	3		3		0					3						3	
3	KG JOYO	101	100	1		0			100		1		100				1	
4	LDG TEMIANG RENCHONG	115	15	16	84	0			14	1	16	84	15				16	84
5	KAMPONG PEKAN	77	72	5		0			71	1	5		72				5	
6	SENGKANG	31	15	14	1	1	1		16		14	1	15				14	2
8	KG. MUDA JAYA	15	15			0			15				15					
9	TMN SRI PAGOH	471	151	186	134	0			149	2	186	134	151				186	134
10	LDG BUKIT KATIL	3			3	0						3						3
11	KG TANAH MERAH	48	48			0			48				48					
12	KG. TANAH MERAH	20	20			0			20				20					
