kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MAK CHILI	3185	3109	40	19	17	8	9	3112	5	40	28	3111			2	40	32
2	BUKIT MENTOK	2550	2349	142	24	35	11	24	2357	3	142	48	2352	3			142	53
3	PASIR MINAL	1547	1417	120	3	7		7	1413	4	120	10	1417				120	10
4	BINJAI	5175	4884	232	10	49	18	31	4886	16	232	41	4885	8	1		232	49
5	PASIR GAJAH	1526	1474	28	3	21	1	20	1471	4	28	23	1474		1		28	23
6	SEBERANG TAYUR	2040	2031	1		8	3	5	2032	2	1	5	2031	1			1	7
7	DADUNG	1188	1172	1		15	1	14	1170	3	1	14	1172				1	15
8	AIR PUTIH	1541	1509	8	3	21		21	1504	5	8	24	1509				8	24
9	BANDAR CERUL	1964	1951		1	12	1	11	1951	1		12	1952					12
10	BANDAR BARU CENIH	3105	3057	3	3	42	3	39	3052	8	3	42	3057	2			3	43
11	SUNGAI PERGAM	215	2			213	213		196	19			2	1				212
12	FELDA NERAM 1	4687	4679	2		6	2	4	4675	6	2	4	4681				2	4
13	HULU JABUR	1125	689	232	197	7	1	6	688	2	232	203	689				232	204
14	FELDA NERAM 2	2659	2655	1		3	2	1	2653	4	1	1	2655			1	1	2
