kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEKSYEN 16	20	16	3	1	0			16		3	1	16				3	1
2	JLN 16/1	57	48	4	2	3		3	48		4	5	48				4	5
3	JLN 16/3	33	21	4	6	2		2	21		4	8	21				4	8
4	LRG 16/3A	14	7	3	3	1		1	7		3	4	7				3	4
5	JLN 16/3B	25	7	11	6	1		1	7		11	7	7				11	7
6	JLN 16/3C	3	1	2		0			1		2		1				2	
7	LRG 16/3C	8	7		1	0			7			1	7					1
8	LRG 16/3D	10	8	2		0			8		2		8				2	
9	JLN 16/5	53	25	12	14	2		2	25		12	16	25				12	16
10	JLN 16/6	90	60	21	5	4	1	3	61		21	8	60				21	9
11	JLN 16/6A	5	5			0			5				5					
12	JLN 16/6B	11	4	5	1	1		1	4		5	2	4				5	2
13	LRG 16/6B	18	10	7		1		1	10		7	1	10				7	1
14	JLN 16/6C	4		2	2	0					2	2					2	2
15	LRG 16/6C	15	1	7	6	1		1	1		7	7	1				7	7
16	JLN 16/7	31	28	3		0			28		3		28				3	
17	LRG 16/7A	18	12	3	3	0			12		3	3	12				3	3
18	LRG 16/7B	18	10	7	1	0			10		7	1	10				7	1
19	LRG 16/7C	22	19		3	0			19			3	19					3
20	JLN 16/9	87	57	27	3	0			56	1	27	3	57				27	3
21	JLN 16/9A	20	8	7	5	0			8		7	5	8				7	5
22	LRG 16/9C	20	16	2	1	1	1		16	1	2	1	16			1	2	1
23	LRG 16/9E	16	9	1	2	4		4	9		1	6	9				1	6
24	LRG 16/9F	5	4			1		1	4			1	4					1
25	JLN 16/12	44	7	31	1	5		5	7		31	6	7				31	6
26	LRG 16/19D	3		3		0					3						3	
27	JLN 16/30	2	1	1		0			1		1		1				1	
28	KOLEJ ISLAM	21	17	3	1	0			17		3	1	17				3	1
29	JLN 16/11	22	7	13	1	1	1		8		13	1	7				13	2
30	JLN 16/13A	13		13		0					13						13	
31	LRG 16/13B	14		13	1	0					13	1					13	1
32	JLN 16/15	25		23	2	0					23	2					23	2
33	JLN 16/13	3		3		0					3						3	
34	JLN 16/14	24	1	23		0			1		23		1				23	
35	JLN 16/20	97	11	75	6	5	2	3	11	2	75	9	11				75	11
36	JLN 16/18	169	9	154	6	0			9		154	6	9				154	6
