kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PERAJURIT	266	250	9	1	6	1	5	250	1	9	6	250				9	7
2	TMN DESA TERATAI UTAMA	9	9			0			9				9					
3	KG BHARU TELOK GONG	1519	1420	55	10	34	6	28	1424	2	55	38	1421	1	1		55	41
4	KG NELAYAN	1546	1504	11	5	26	13	13	1515	2	11	18	1505	3	1		11	26
5	KG TENGAH	314	279	22	7	6	1	5	279	1	22	12	279				22	13
6	KG BARU HAMID TUAH	693	655	1	2	35	2	33	655	2	1	35	656				1	36
7	JLN IKAN MATA DUYUNG	20	19		1	0			19			1	19					1
8	JLN UDANG GERTAK	15	15			0			15				15					
9	JLN UDANG GALAH	5		4		1		1			4	1					4	1
10	LRG IKAN YU	17	12			5	1	4	13			4	12					5
11	RUMAH GURU SEK KEB TELOK GONG	1	1			0			1				1					
