kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LORONG 7B TAMAN UNITED	9		4	5	0					4	5					4	5
2	TAMAN LEE YAN LIAN	223	2	212	3	6	4	2	6		212	5	2				212	9
3	JALAN 13 TAMAN UNITED	46		40	6	0					40	6					40	6
4	JALAN 14 TAMAN UNITED	52	2	44	6	0			2		44	6	2				44	6
5	KILANG PAPAN SOON HUAT	9		9		0					9						9	
6	BATU 5 - 6 JALAN KELANG	87	7	72	5	3	1	2	8		72	7	7				72	8
7	TAMAN UNITED	749	17	675	41	16	9	7	21	5	675	48	17	1	1		675	55
8	LORONG 9 TAMAN UNITED	40		39	1	0					39	1					39	1
9	LORONG 7-A TAMAN UNITED	36	2	19	15	0			2		19	15	2				19	15
10	JALAN 7 TAMAN UNITED	96	3	82	10	1		1	3		82	11	3				82	11
11	LORONG 10B TAMAN UNITED	22		22		0					22						22	
12	JALAN TERTAMA TAMAN UNITED	114		110	4	0					110	4					110	4
13	LORONG 14 TAMAN UNITED	19		17	2	0					17	2					17	2
14	BATU 4 - 5 JALAN KELANG (KIRI)	230	4	212	14	0			4		212	14	4				212	14
15	JALAN 3 TAMAN UNITED	12		12		0					12						12	
16	LORONG 10C TAMAN UNITED	25		24	1	0					24	1					24	1
17	LORONG 10A TAMAN UNITED	26		25	1	0					25	1					25	1
18	TAMAN SKYLINE	281	2	202	72	5	1	4	3		202	76	2				202	77
19	JALAN KUCHAI LAMA	166	4	148	14	0			4		148	14	4				148	14
20	JALAN 12 TAMAN UNITED	14		14		0					14						14	
21	LORONG 10 TAMAN UNITED	32		31	1	0					31	1					31	1
22	LORONG 12 TAMAN UNITED	3		1	1	1		1			1	2					1	2
23	LORONG 14A TAMAN UNITED	21		21		0					21						21	
24	JALAN SEPAKAT 10 TAMAN UNITED	32		30	2	0					30	2					30	2
25	BLOCK A TAMAN UNITED	244	2	230	6	6	1	5	3		230	11	2				230	12
26	BLOCK B TAMAN UNITED	176		170	5	1	1		1		170	5					170	6
27	BLOCK C TAMAN UNITED	178	1	174	1	2	2		3		174	1	1				174	3
28	BLOCK D TAMAN UNITED	9		9		0					9						9	
29	BLOCK E TAMAN UNITED	1		1		0					1						1	
30	BLOCK G TAMAN UNITED	92	1	90	1	0			1		90	1	1				90	1
31	BLOCK H TAMAN UNITED	153	1	149	2	1		1	1		149	3	1				149	3
32	BLOCK M TAMAN UNITED	17		17		0					17						17	
33	LORONG 7C TAMAN UNITED	14	4	9		1		1	4		9	1	4				9	1
