kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BRUAS ESTATE	48	4	4	40	0			4		4	40	4				4	40
2	KAMPONG PULAU MERANTI BRUAS	174	172		2	0			172			2	172					2
3	SUNGEI BRUAS ESTATE	45	13		32	0			13			32	13					32
4	KAMPONG CHANGKAT BRUAS	180	149	7	24	0			149		7	24	149				7	24
5	KAMPONG CHE PUTEH	125	124	1		0			123	1	1		124				1	
6	LADANG SAFORA	4	1		3	0			1			3	1					3
7	KG SETIA	56	56			0			56				56					
8	LADANG ARUNAMARI	10			10	0						10						10
9	KUARTERS INSTITUSI PENDIDIKAN	6	6			0			6				6					
10	CHANGKAT BRUAS	59	28	3	28	0			28		3	28	28				3	28
11	SETIA SEPAKAT	4	4			0			4				4					
