kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT PUTRA	248	231	4	13	0			231		4	13	231				4	13
2	PANTAI CHANGKAT	16	10	1	5	0			10		1	5	10				1	5
3	PERUMAHAN SRI PANTAI	497	421	4	61	11	3	8	424		4	69	421	1	1		4	70
4	KUARTERS IWK PANTAI	9	2		7	0			2			7	2					7
5	ANGKASAPURI	121	93		22	6	3	3	96			25	94					27
6	BKT C-2 JALAN PANTAI DALAM	482	331	3	146	2	1	1	328	4	3	147	331				3	148
7	BKT C JALAN PANTAI DALAM	61	52	1	7	1		1	50	2	1	8	52				1	8
8	TAMAN BUKIT ANGKASA	3666	3176	17	365	108	27	81	3197	6	17	446	3178	2	3		17	466
9	TAMAN PANTAI PERMAI	216	194	2	15	5		5	194		2	20	194				2	20
10	TAMAN DESA KERINCHI	47	41			6		6	40	1		6	41					6
11	PPR KERINCHI	2219	1860	27	280	52	16	36	1871	5	27	316	1861	3			27	328
12	PPR PANTAI PERMAI	1107	999	1	58	49	17	32	1015	1	1	90	999			1	1	106
