kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PULAU	1018	41	1		976	957	19	926	72	1	19	41				1	976
2	BUM-BUM UTARA	2355	128			2227	2162	65	2078	212		65	129	1				2225
3	SISIPAN	1929	113		1	1815	1778	37	1755	136		38	115	1				1813
4	BUM-BUM SELATAN	2165	157	2	3	2003	1969	34	1900	226	2	37	158	2			2	2003
5	SULABAYAN	1118	69	1		1047	1027	20	1015	81	1	20	69				1	1047
6	DENAWAN	115	16			99	97	2	101	12		2	16					99
7	LARAPAN	1106	49			1056	1035	21	959	125		21	49					1056
8	SELAKAN	286	41			245	242	3	256	27		3	41					245
9	TERUSAN	1718	53	1		1664	1627	37	1527	153	1	37	53	2			1	1662
10	HAMPALAN	1132	47			1083	1064	19	1000	111		19	47					1083
11	TONGKALLOH	875	56			819	805	14	794	67		14	56					819
12	PULAU OMADAL	167	14			153	151	2	155	10		2	14					153
