kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN EMAS 2 TMN SEGAR	26	1	13	12	0			1		13	12	1				13	12
2	STESEN K/API TENANG	288	61	189	36	2	1	1	62		189	37	61				189	38
3	BAREK POLIS TENANG	18	13	3	2	0			13		3	2	13				3	2
4	TENANG SAWAH PADI	590	7	579	2	2	1	1	7	1	579	3	7				579	4
5	LDG DUNLOP	28	3	5	20	0			3		5	20	3				5	20
6	KG VEERAN	27		2	25	0					2	25					2	25
7	KG LEMBAH BAKTI	184	174	2	2	6		6	174		2	8	174				2	8
8	TMN TENANG	305	30	164	110	1		1	30		164	111	30				164	111
9	KG CONTOH	104	87		17	0			87			17	87					17
10	LDG VOULES	168	19	17	129	3		3	19		17	132	19				17	132
11	TMN SEGAR	271	40	106	123	2		2	40		106	125	40				106	125
12	TMN TENANG JAYA	222	84	63	73	2	1	1	85		63	74	85				63	74
13	RKT BKT MAMBAI	236	229			7		7	229			7	229					7
701	BALAI POLIS TENANG	7	6			1	1		7				6					1
