kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SAJONG	971	5	38		928	927	1	13	919	38	1	5	27	898	2	38	1
2	APAR	1038	2	25		1011	1006	5	10	998	25	5	2	21	984	1	25	5
3	BUSO	787	367	378		42	42		357	52	378		367	4	38		378	
4	TONDONG	757	101	559		97	95	2	82	114	559	2	101	35	59	1	559	2
5	GROGO	501	4	15		482	481	1	13	472	15	1	4	31	447	3	15	1
6	BAU	2738	564	1733		441	430	11	555	439	1733	11	564	51	370	9	1733	11
7	SKIAT	1145	105	423		617	615	2	123	597	423	2	105	44	569	2	423	2
8	JAGOI	690	4	26		660	660		18	646	26		4	13	642	5	26	
9	DAUN	779	3	19		757	757		11	749	19		3	15	741	1	19	
10	TANJONG POTING	776	5	29		742	741	1	12	734	29	1	5	30	709	2	29	1
11	ATAS	576	11	16		549	545	4	25	531	16	4	11	18	524	3	16	4
12	BARIENG	226		6		220	220		5	215	6			13	207		6	
13	SUDOH	485	2	15		468	467	1	9	460	15	1	2	19	444	4	15	1
14	SEGONG	743	4	32		707	707		14	697	32		4	22	683	2	32	
15	MUSI	223	15	202		6	6		16	5	202		15	2	4		202	
16	SUBA BUAN	428	1	7		420	420		11	410	7		1	15	404	1	7	
17	SUBA BAU	511	3	14		494	482	12	3	482	14	12	3	29	452	1	14	12
18	SIBULOH	757	4	37		716	713	3	17	700	37	3	4	38	673	2	37	3
19	SEBUKU	425	2	401		22	20	2	2	20	401	2	2	3	17		401	2
20	TAI TON	556	27	474		55	54	1	28	53	474	1	27	7	46	1	474	1
21	STASS	731	2	8		721	719	2	13	708	8	2	2	13	705	1	8	2
22	SKIBANG	484	5	9		470	470		13	462	9		5	12	457	1	9	
23	SIBOBOG	298	2	11		285	285		3	284	11		2	3	281	1	11	
24	SERASOT	766	7	20		739	739		22	724	20		7	12	727		20	
25	SERIKIN	454	1	23		430	429	1	16	414	23	1	1	9	418	2	23	1
26	BOGAG	516	6	10		500	499	1	14	491	10	1	6	16	483		10	1
