kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JENDERAM HULU	1896	1703	16	124	53	15	38	1714	4	16	162	1704		3		16	173
2	SALAK	3614	3459	23	39	92	14	78	3461	12	23	117	3462	2	1		23	125
3	SALAK JIJAN	1225	420	693	96	16	8	8	423	5	693	104	421				693	111
4	LOTHIAN TIMUR	1077	581	41	371	83	80	3	606	55	41	374	590	24	7	5	41	409
5	SEPANG UTARA	1965	42	1237	681	5	3	2	42	3	1237	683	42		2		1237	684
6	SEPANG SELATAN	2564	774	594	1170	26	15	11	778	11	594	1181	775	1	2	1	594	1191
7	HULU CUCUH	1370	1275	68	16	11	4	7	1273	6	68	23	1276	1			68	25
8	BAGAN LALANG	1793	1048	142	569	34	19	15	1065	2	142	584	1050	1	1		142	599
9	SUNGAI PELEK TIGA	1254	110	1005	131	8	4	4	109	5	1005	135	110		1		1005	138
10	SUNGAI PELEK DUA	4217	195	3350	657	15	10	5	198	7	3350	662	196	3	1	1	3350	666
11	SUNGAI PELEK EMPAT	2328	558	1113	642	15	7	8	562	3	1113	650	558	1			1113	656
12	BANDAR BARU SALAK TINGGI	3514	2045	289	976	204	144	60	2136	53	289	1036	2053	23	7	3	289	1139
13	TAMAN SEROJA	1730	1574	42	77	37	22	15	1589	7	42	92	1576	2		2	42	108
14	TAMAN MAWAR	1223	1166	7	33	17	12	5	1175	3	7	38	1168	1		2	7	45
