kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG MERU	2057	1805	102	123	27	6	21	1807	4	102	144	1805	1	1		102	148
2	KAMPUNG HAJI SHARIFF	3119	2762	141	190	26	9	17	2756	15	141	207	2763	2	3		141	210
3	KAMPUNG NENAS	6009	5629	105	218	57	15	42	5636	8	105	260	5631	2	1	1	105	269
4	PEKAN MERU	4135	2488	692	912	43	16	27	2491	13	692	939	2488	2	3		692	950
5	JALAN HAJI SALLEH	6345	4578	744	952	71	30	41	4599	9	744	993	4580		1		744	1020
6	TAMAN MERU INDAH	1402	1117	58	214	13	6	7	1122	1	58	221	1117				58	227
7	PEKAN KAPAR	2531	217	1493	808	13	10	3	221	6	1493	811	217				1493	821
8	BATU 9 KAPAR	3115	1014	408	1676	17	9	8	1016	7	408	1684	1017	1	1		408	1688
9	BATU 10 KAPAR	3596	848	691	2041	16	9	7	852	5	691	2048	848	1	1		691	2055
10	SUNGAI KAPAR INDAH	3865	1841	845	1116	63	41	22	1856	26	845	1138	1844	5	7	3	845	1161
11	TAMAN KAPAR INDAH	2172	330	643	1186	13	9	4	335	4	643	1190	330	2	1		643	1196
12	KAMPUNG BUDIMAN	745	726	5	4	10	2	8	727	1	5	12	726				5	14
