kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FLAT TAMAN MELATI	4354	3689	279	277	109	34	75	3716	7	279	352	3696	4	1		279	374
2	TAMAN MELATI	3261	2667	392	151	51	19	32	2680	6	392	183	2673	4		2	392	190
3	RUMAH PANGSA DEWAN BANDARAYA GOMBAK	7671	6096	505	874	196	47	149	6130	13	505	1023	6103	5	7	1	505	1050
4	TAMAN IBU KOTA	3971	2389	1028	454	100	16	84	2400	5	1028	538	2390	3			1028	550
5	TAMAN SETAPAK	4626	1433	2537	570	86	24	62	1448	9	2537	632	1435	7			2537	647
6	GOMBAK UTARA	4659	2663	1663	89	244	24	220	2680	7	1663	309	2664	2	2	1	1663	327
7	CHANGKAT	3540	2838	141	490	71	10	61	2845	3	141	551	2840	1			141	558
8	KAMPUNG PADANG BALANG	4168	3624	128	114	302	14	288	3628	10	128	402	3626	3		1	128	410
9	GOMBAK SELATAN	3721	1398	1984	203	136	12	124	1402	8	1984	327	1399	1	1		1984	336
10	KAMPUNG PUAH	2581	2001	389	70	121	21	100	2012	10	389	170	2004	3			389	185
11	TAMAN P. RAMLEE	2212	415	1597	148	52	36	16	431	20	1597	164	418	6	1	1	1597	189
12	JALAN GOMBAK	3558	604	2492	407	55	7	48	607	4	2492	455	604	1	1		2492	460
13	TERATAI MEWAH	3611	512	2648	399	52	25	27	525	12	2648	426	514	4	4	2	2648	439
14	DANAU KOTA	4519	2425	1231	761	102	36	66	2440	21	1231	827	2427	5	8		1231	848
15	GENTING KELANG	5469	4275	402	213	579	438	141	4308	405	402	354	4288	162	98	6	402	513
16	SEKSYEN 1 WANGSA MAJU UTARA	5281	4226	477	406	172	72	100	4281	17	477	506	4231	12	3	1	477	557
17	SEKSYEN 1 WANGSA MAJU SELATAN	4959	3536	838	493	92	28	64	3561	3	838	557	3541	5	2	1	838	572
18	TAMAN DESA SETAPAK	3418	1221	1878	226	93	81	12	1242	60	1878	238	1223	25	12	1	1878	279
19	SEKSYEN 2 WANGSA MAJU	6088	1888	3421	679	100	37	63	1905	20	3421	742	1891	4	5	1	3421	766
20	SEKSYEN 4 WANGSA MAJU	2485	1289	905	247	44	19	25	1299	9	905	272	1291	5	2		905	282
21	TAMAN WANGSA MELAWATI	4330	2749	1217	247	117	84	33	2767	66	1217	280	2754	33	16		1217	310
