kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG SELAYANG LAMA	924	489	217	192	26	2	24	487	4	217	216	489				217	218
2	TAMAN SRI MURNI	3588	1790	1224	508	66	31	35	1819	2	1224	543	1793	4	1		1224	566
3	TAMAN INTAN BAIDURI	3686	791	2235	610	50	16	34	799	8	2235	644	794	2	1		2235	654
4	TAMAN BERINGIN	3893	1794	1421	492	186	32	154	1818	8	1421	646	1796	1	5		1421	670
5	TAMAN WAHYU	3905	1302	2023	528	52	19	33	1311	10	2023	561	1303	3	1		2023	575
6	TAMAN BATU PERMAI	3472	665	2133	599	75	24	51	676	13	2133	650	668	3	3		2133	665
7	TAMAN BATU MUDA	2818	2649	46	70	53	5	48	2648	6	46	118	2651				46	121
8	BATU MUDA	2351	1362	369	546	74	18	56	1371	9	369	602	1363	6	1	1	369	611
9	TAMAN KOPERASI POLIS FASA II	4012	2940	476	538	58	16	42	2950	6	476	580	2943	2	3		476	588
10	BATU KANTOMEN	5031	2799	1429	425	378	340	38	2881	258	1429	463	2812	159	56	9	1429	566
11	PEKAN BATU	3538	883	2124	474	57	9	48	892		2124	522	883				2124	531
12	TAMAN RAINBOW	3074	97	2317	624	36	8	28	96	9	2317	652	97	3	2		2317	655
13	TAMAN MILLION	1827	68	1415	314	30	4	26	70	2	1415	340	69				1415	343
14	SENTUL PASAR	2227	226	1086	868	47	4	43	230		1086	911	227		1		1086	913
15	SENTUL JAYA	2132	199	1231	662	40	8	32	204	3	1231	694	199	1		1	1231	700
16	SENTUL UTARA	6241	3845	1622	657	117	28	89	3862	11	1622	746	3845	5	3	1	1622	765
17	PEKAN SETAPAK	1230	146	963	96	25	5	20	150	1	963	116	146			1	963	120
18	RUMAH PANGSA SRI PERAK	4359	2523	902	881	53	8	45	2527	4	902	926	2523	1			902	933
19	BANDAR BARU SENTUL	5081	2107	1704	1193	77	33	44	2127	13	1704	1237	2110	7	4		1704	1256
20	SENTUL TENGAH	4710	2519	784	1313	94	13	81	2527	5	784	1394	2523	1	2		784	1400
21	KAMPUNG KOVIL UTARA	1922	198	970	720	34	3	31	200	1	970	751	198				970	754
22	KAMPUNG KOVIL SELATAN	3125	757	1822	449	97	60	37	780	37	1822	486	764	13	2	1	1822	523
23	SENTUL SELATAN	3182	1627	694	809	52	16	36	1642	1	694	845	1628	3			694	857
