kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN. AWANG	31	9	19	3	0			9		19	3	9				19	3
2	JLN. ISMAIL	68	1	64	3	0			1		64	3	1				64	3
3	JLN. MENTOL	8	1	7		0			1		7		1				7	
4	JLN. AJI	55		44	11	0					44	11					44	11
5	JLN. LEONG YONG	127		127		0					127						127	
6	JLN. MENTOL	64	1	63		0			1		63		1				63	
7	JLN. SULTAN	74	4	69	1	0			4		69	1	4				69	1
8	JLN. TENGKU AHMAD	89	4	79	6	0			4		79	6	4				79	6
702	IPD SEGAMAT	365	311	9	19	26	26		321	16	9	19	312	6	1	1	9	36
801	PENGUNDI TIDAK HADIR	3	1	2		0			1		2		1				2	
