kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN KUALA KLAWANG	1111	354	640	112	5	4	1	353	5	640	113	355				640	116
2	TMN DATO UNDANG ABDULLAH	18	11	3	4	0			11		3	4	11				3	4
3	KG BAKONG	43	21	11	11	0			21		11	11	21				11	11
4	KG BINJAI	121	119	2		0			119		2		119				2	
5	KG MENGKAN	122	116	2	1	3	1	2	115	2	2	3	116				2	4
6	TAMAN JELEBU	59	4	49	6	0			4		49	6	4				49	6
7	TMN MENGKAN	31	15	16		0			15		16		15				16	
701	BALAI POLIS KUALA KLAWANG	43	41		1	1	1		38	4		1	41					2
702	IPD JELEBU	179	158	2	9	10	9	1	156	11	2	10	160	1			2	16
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
