kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI ARA	1120	1061	47	4	8	8		1064	5	47	4	1061				47	12
2	TUNJUK LAUT	531	476	9	4	42	1	41	476	1	9	45	476				9	46
3	TENGGAROH SELATAN	479	476		1	2		2	474	2		3	476					3
4	SEDILI PANTAI	1562	1451	84	8	19	6	13	1450	7	84	21	1453	1	2	1	84	21
5	SEDILI BESAR	1369	1245	103	7	14	2	12	1243	4	103	19	1247				103	19
6	SEDILI TENGAH	883	864	2	5	12	4	8	866	2	2	13	865	2			2	14
7	SEDILI DARAT	1017	924	49		44	36	8	957	3	49	8	925				49	43
8	MAWAI	1909	1587	131	157	34	2	32	1588	1	131	189	1587	1			131	190
9	APING BARAT	2140	2129	1	2	8	3	5	2128	4	1	7	2129		1		1	9
10	APING TIMOR	2774	2762	5	1	6		6	2760	2	5	7	2762				5	7
11	SEDILI KECHIL	965	957			8	2	6	955	4		6	957	1				7
12	BUKIT EASTER	1868	1856		8	4	1	3	1855	2		11	1856	1				11
13	WAH HAH I	3098	3076	4	4	14	8	6	3082	2	4	10	3079		2		4	13
14	WAH HAH II	1741	1726	1	4	10	5	5	1730	1	1	9	1726	3			1	11
