kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH BADA AK ANTAU GRAN	78		1		77	77		2	75	1			76	1		1	
2	RH GERUNJONG TAWANG	21				21	21			21				21				
3	RH BANDI GRAN	69		1		68	68			68	1			66	2		1	
4	RH BUING GRAN	47		1		46	46			46	1			43	3		1	
5	RH ABLE STUMBIN	34				34	34		1	33				34				
6	RH MEUK TAJOR BIJAT	48		2		46	46			46	2			45	1		2	
7	RH JUNGGIN TAWANG	90		1		89	89		1	88	1			89			1	
8	RH LUGAH GRAN	128		5		123	123			123	5			121	2		5	
9	RH SKAIT SAWMILL	16	9	4		3	3		10	2	4		9	3			4	
10	RH SUYONG AK NANANG STUMBIN	125	1	3		121	121			122	3		1	118	3		3	
11	KG PANGKAT STUMBIN	336	313			23	23		324	12			313	20	3			
12	RH. MUDIN STUMBIN	22		1		21	21			21	1			21			1	
13	RH RIMAU STUMBIN	31				31	31		1	30				31				
14	RH ASON GRAN	59				59	59			59				59				
15	RH STEELE STUMBIN	57		1		56	56			56	1			56			1	
16	RH SAMBAU NG ENTULANG	135	1	6		128	128		7	122	6		1	128			6	
17	RH JUSTIN SAIT STUMBIN	19				19	19			19				19				
18	MALAKA SAWMILL	2		2		0					2						2	
19	RH ULAK TAWANG	27		1		26	26			26	1			26			1	
