kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN PALOH	178	27	121	29	1		1	27		121	30	27				121	30
2	TMN MELATI	494	318	111	58	7		7	318		111	65	318				111	65
3	BEREK JKR	6	3		3	0			3			3	3					3
4	JLN YONG PENG	31	6	20	5	0			6		20	5	6				20	5
5	KG KTM	36	24	1	11	0			24		1	11	24				1	11
6	RUMAH RAKYAT	53	1	51		1		1	1		51	1	1				51	1
7	JLN BIRU 1 R/RAKYAT	114	89	10	15	0			89		10	15	89				10	15
8	JLN BIRU 2 R/RAKYAT	65	64		1	0			64			1	64					1
9	JLN BIRU 3 R/RAKYAT	26	26			0			26				26					
10	JLN BIRU 4 R/RAKYAT	42	42			0			42				42					
11	JLN BIRU 5 R/RAKYAT	24		21	3	0					21	3					21	3
12	JLN BIRU 6 R/RAKYAT	28		27	1	0					27	1					27	1
13	JLN BIRU R/RAKYAT	38	36	1	1	0			36		1	1	36				1	1
14	KG MUHIBBAH	473	365	3	91	14	2	12	365	2	3	103	365	1			3	104
15	KG INDIA	49	1		48	0			1			48	1					48
