kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KILANG BATA	499	33	58		408	397	11	230	200	58	11	33	12		1	58	395
2	TELIBONG	1523	55	163	5	1300	1282	18	446	891	163	23	56	2	2	1	163	1299
3	RANGALAU	853	27	5		821	812	9	202	637	5	9	28			1	5	819
4	KIULU	2638	41	17	3	2577	2566	11	246	2361	17	14	41	1		1	17	2578
5	MALANGANG	830	10	8		812	809	3	63	756	8	3	10	1		1	8	810
6	TOGOP	654	11	1	1	641	634	7	56	589	1	8	11	2			1	640
7	KELAWAT	584	6	4		574	572	2	20	558	4	2	7	1	1		4	571
8	BONGOL	331	8			323	323		67	264			8	5		1		317
9	SIMPANGAN	716	10	1	1	704	701	3	33	678	1	4	10				1	705
10	TAGINAMBUR	359	3	1	1	354	354		26	331	1	1	3				1	355
11	PUKAK	912	16	2	1	893	893		44	865	2	1	16			1	2	893
12	MANTOB	649	6	1		642	641	1	74	573	1	1	6		1		1	641
13	PAHU	705	12	2		691	689	2	24	677	2	2	12	1			2	690
14	TIONG SIMPODON	803	6	2		795	794	1	17	783	2	1	6				2	795
15	PORING	222	3			219	219		5	217			3					219
16	TOMIS	517	12	1	2	501	497	4	17	492	1	6	12		1		1	502
17	TUDAN	158	1			157	157		3	155			1					157
