kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	R/PANGSA PKNS TMN KERAMAT BLK A - W	1623	1577	6	13	27	3	24	1576	4	6	37	1577	1			6	39
2	R/PANGSA BLOK A	19	17			2		2	17			2	17					2
3	R/PANGSA BLOK B	10	8			2		2	8			2	8					2
4	R/PANGSA BLOK C	14	13			1	1		14				13					1
5	R/PANGSA BLOK D	16	14			2		2	14			2	14					2
6	R/PANGSA BLOK E	13	13			0			13				13					
7	R/PANGSA BLOK F	21	21			0			21				21					
8	R/PANGSA BLOK G	12	9			3	1	2	10			2	9					3
9	R/PANGSA BLOK H	13	10			3		3	10			3	10					3
10	R/PANGSA BLOK N	32	28			4		4	28			4	28					4
11	R/PANGSA BLOK P	15	15			0			15				15					
12	R/PANGSA BLOK Q	14	11			3		3	11			3	11					3
13	R/PANGSA BLOK R	7	6			1		1	6			1	6					1
14	R/PANGSA BLOK S	24	23			1		1	23			1	23					1
15	R/PANGSA BLOK T	16	16			0			15	1			16					
16	R/PANGSA BLOK U	18	11			7		7	11			7	11					7
17	R/PANGSA BLOK V	18	18			0			18				18					
18	R/PANGSA BLOK W	22	21			1		1	21			1	21					1
