kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 2 JALAN IPOH	149	4	119	24	2		2	4		119	26	4				119	26
2	JALAN UNION	489	9	406	70	4	1	3	9	1	406	73	9				406	74
3	JALAN UNION 1A	8		8		0					8						8	
4	JALAN UNION 2A	22		22		0					22						22	
5	JALAN UNION 3A	14		13		1		1			13	1					13	1
6	JALAN UNION 4A	19		16	3	0					16	3					16	3
7	BAREK POLIS SENTUL	23	16	1	5	1		1	16		1	6	16				1	6
8	JALAN KOVIL ULU	168		37	116	15		15			37	131					37	131
9	RUMAH PANGSA UNION A	47	1	27	19	0			1		27	19	1				27	19
10	TAMAN RUMAH UNION	11	1	9	1	0			1		9	1	1				9	1
11	RUMAH PANGSA JLN UNION	162	2	127	32	1		1	2		127	33	2				127	33
12	RUMAH PANGSA JLN UNION B	32		30	2	0					30	2					30	2
13	RUMAH PANGSA JLN UNION C	18		15	3	0					15	3					15	3
14	RUMAH PANGSA JLN UNION D	16		16		0					16						16	
15	RUMAH PANGSA JLN UNION E	15	1	14		0			1		14		1				14	
16	RUMAH PANGSA JLN UNION F	18	1	13	4	0			1		13	4	1				13	4
17	JALAN UNION 3	41		33	4	4		4			33	8					33	8
18	JALAN UNION 5	3	1	2		0			1		2		1				2	
19	JALAN UNION 4	33		31	2	0					31	2					31	2
20	SENTUL MANSION	7	1	6		0			1		6		1				6	
21	JALAN SENTUL	1027	44	861	115	7	1	6	43	2	861	121	44				861	122
702	IPD SENTUL	803	676	16	49	62	58	4	700	34	16	53	683	13	2	1	16	88
