kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN B PAHAT	125	81	37	5	2		2	80	1	37	7	81				37	7
2	BT 3/4 JLN B PAHAT	42	38	4		0			38		4		38				4	
3	BT 1 JLN B PAHAT	31	30	1		0			29	1	1		30				1	
4	PT KANGKAR	141	140			1		1	138	2		1	140					1
5	PT KHALIL	402	401			1		1	401			1	401					1
6	PT KASSAN	289	286	1	1	1	1		287		1	1	287				1	1
7	PT SAMEON	152	150			2	1	1	150	1		1	150					2
8	PT SEMO	250	245		2	3	1	2	246			4	246					4
9	PT SONTO	386	385	1		0			384	1	1		385				1	
10	KG KOTA DALAM	329	311	15	2	1		1	311		15	3	311				15	3
11	KG PT SAGIL	193	192	1		0			192		1		192				1	
12	BT 1/4 JLN B PAHAT	25	20	5		0			20		5		20				5	
13	KG. DALAM	89	82	7		0			82		7		82				7	
14	BT 57 JALAN JOHOR	114	59	54	1	0			59		54	1	59				54	1
15	BT 1/2 JLN BATU PAHAT	32	22	8		2		2	22		8	2	22				8	2
16	TMN UPC	486	348	119	19	0			346	2	119	19	348				119	19
17	KG CAHAYA BARU	109	103	4		2		2	103		4	2	103				4	2
