kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN HUTAN	167	7	50	107	3		3	7		50	110	7				50	110
2	JALAN PUBLIC	76	1	44	31	0			1		44	31	1				44	31
3	LORONG CHINTA	216	2	164	50	0			2		164	50	2				164	50
4	JALAN HILLVIEW	77		72	4	1		1			72	5					72	5
5	JALAN TENGAH SG. BULOH	189	1	164	24	0			1		164	24	1				164	24
6	JALAN BESAR	132	2	110	19	1		1	2		110	20	2				110	20
7	RUMAH-RUMAH GURU	7	3	4		0			3		4		3				4	
8	JALAN KEBAJIKAN	262	2	235	23	2	1	1	2	1	235	24	2		1		235	24
9	BAREK POLIS	12	10	2		0			10		2		10				2	
10	RUMAH-RUMAH A R O	2		2		0					2						2	
11	JALAN UNION	264		239	23	2	2			2	239	23			2		239	23
12	SETESEN PERTANIAN	10	2	8		0			2		8		2				8	
13	JALAN TANG SENG	48		46	2	0					46	2					46	2
14	JALAN TAIPING	103		87	16	0					87	16					87	16
15	KG SELAMAT	110	107			3		3	107			3	107					3
16	JLN AMAN	94		78	16	0					78	16					78	16
17	JLN HOCK LEE	6	1	5		0			1		5		1				5	
18	JLN CITIZEN	88		72	16	0					72	16					72	16
19	JLN PERKHIDMATAN	15	1	10	4	0			1		10	4	1				10	4
20	R/MURAH SG BULUH	135	5	4	126	0			5		4	126	5				4	126
21	KG CUBIT	11	10			1		1	10			1	10					1
22	JLN LIN HUP	2		2		0					2						2	
23	JLN HOPING	2		2		0					2						2	
