kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR LABIS SELATAN	2469	836	1284	316	33	16	17	845	7	1284	333	836	1	1		1284	347
2	BANDAR LABIS BARAT	1631	230	1295	98	8	6	2	235	1	1295	100	230				1295	106
3	SUNGAI KARAS	1130	345	691	88	6	2	4	342	5	691	92	345				691	94
4	KAMPONG PANCHAJAYA	570	388	32	44	106	103	3	413	78	32	47	388				32	150
5	KAMPONG KUDONG	440	15	5		420	418	2	67	366	5	2	15			1	5	419
6	LADANG KEMPAS	94	63	4	25	2		2	62	1	4	27	63				4	27
7	KAMPONG BAHRU BEKOK BARAT	1115	160	871	79	5	2	3	159	3	871	82	160	1			871	83
8	KAMPONG BAHRU BEKOK TENGAH	656	45	596	14	1		1	44	1	596	15	45				596	15
9	KAMPONG BAHRU BEKOK TIMOR	1381	291	1028	57	5	1	4	291	1	1028	61	291	1			1028	61
10	BANDAR BEKOK	729	95	604	27	3	2	1	95	2	604	28	96	1			604	28
11	LADANG GETAH ELDRED BEKOK	188	83	33	65	7	1	6	83	1	33	71	83				33	72
12	JOHOR LABIS `A`	409	26	7	373	3		3	26		7	376	26				7	376
13	CHAAH BARAT	487	56	13	407	11		11	56		13	418	56				13	418
14	BANDAR CHAAH UTARA	1654	204	1183	264	3		3	202	2	1183	267	204				1183	267
15	BANDAR CHAAH TENGAH	1330	28	1146	156	0			26	2	1146	156	28				1146	156
16	BANDAR CHAAH SELATAN	720	103	549	66	2	2		103	2	549	66	103		1		549	67
17	KAMPONG JAWA CHAAH	4205	1251	1693	1208	53	11	42	1251	11	1693	1250	1251	1	1		1693	1259
18	CHAAH TIMOR	157	32	3	121	1		1	32		3	122	32				3	122
19	CHAN WING	276	88	94	94	0			88		94	94	88				94	94
20	LADANG GERCHANG	466	32	5	421	8		8	32		5	429	32				5	429
21	DESA TEMU JODOH	1250	1205	4	15	26	4	22	1208	1	4	37	1206				4	40
22	PERLING	601	491	49	54	7	1	6	491	1	49	60	492				49	60
