kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAGAN BUKIT TAMBUN	599	112	483	4	0			111	1	483	4	112				483	4
2	HARDOUIN ESTATE MK 14	13	2	11		0			2		11		2				11	
3	KAMPONG AH CHOOI MK 14	124		94	30	0					94	30					94	30
4	KEPALA BUKIT TAMBUN MK14	40	32	8		0			32		8		32				8	
5	MAIN ROAD BUKIT TAMBUN MK 14	240	9	226	5	0			9		226	5	9				226	5
6	JLN BUKIT TAMBUN MK 14	873	20	813	37	3	2	1	19	3	813	38	20	1			813	39
7	BUKIT TAMBUN POLICE BARRACKS	15	10	4	1	0			10		4	1	10				4	1
8	TANJONG KETUPAT MK 14	107	1	106		0			1		106		1				106	
9	JALAN PA BOI	303	12	271	20	0			12		271	20	12				271	20
10	PA THAU BUKIT TAMBUN	400		394	5	1		1			394	6					394	6
11	TMN BUKIT TAMBUN	153	132	16	5	0			132		16	5	132				16	5
12	TAMAN SERI TAMBUN EMAS	8		8		0					8						8	
701	BALAI POLIS BUKIT TAMBUN	39	34	1	2	2	2		35	1	1	2	34				1	4
