kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN LIPIS	448	53	309	81	5		5	52	1	309	86	53				309	86
2	PAWAGAM CATHAY	19		19		0					19						19	
3	JLN BUKIT KOMAN	143	11	118	12	2	2		11	2	118	12	11		1		118	13
4	BERHALA CINA JLN LIPIS	6	2	4		0			2		4		2				4	
6	KUARTERS KERAJAAN JLN BUKIT KOMAN	9	9			0			9				9					
7	KUARTERS KERAJAAN JLN LIPIS	8	3	1	4	0			3		1	4	3				1	4
8	GEREJA METHODIST	3		2	1	0					2	1					2	1
9	RUMAH ORANG-ORANG TUA	2		2		0					2						2	
10	KG TANJUNG GADUNG	4	4			0			4				4					
11	KUARTERS MAJLIS BANDARAN	3			3	0						3						3
12	KAW BUKIT KOLAM AIR	1			1	0						1						1
13	TAMAN BUKIT KOMAN	423	167	193	62	1	1		167	1	193	62	168				193	62
14	TAMAN SIMPANG KALLANG	216	126	45	45	0			126		45	45	126				45	45
15	JLN DATO SETIA LELA	6	2	3	1	0			2		3	1	2				3	1
16	KG SIMPANG KALLANG	468	318	42	103	5		5	318		42	108	318				42	108
17	TAMAN KEMAJUAN	803	293	344	161	5		5	291	2	344	166	293				344	166
18	PAKR BANDAR BARU RAUB	41	18	14	8	1	1		19		14	8	18				14	9
19	KG MELAYU SEMPALIT	280	260	10	6	4		4	258	2	10	10	260				10	10
20	TAMAN AMALINA	388	315	34	32	7		7	312	3	34	39	315				34	39
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
