kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BAHRU / KG SRI BERJUNTAI/JLN DATO PENGGAWA/MERDEKA	794	33	442	318	1		1	32	1	442	319	33				442	319
2	QRTS BANDARAN / PEJ POS / TALIKOM	30	13	2	15	0			13		2	15	13				2	15
3	QRTS POLIS	19	17		1	1	1		17	1		1	17	1				1
4	QRTS SM INGGERIS BTG BERJUNTAI	5	3	1	1	0			3		1	1	3				1	1
5	MALAYAN QUARTERS	3	2		1	0			2			1	2					1
6	LDG HALWOOD K SELANGOR	130		23	107	0					23	107					23	107
7	LDG / KG JAWA SELANGOR	234	2	2	230	0			2		2	230	2				2	230
8	TMN KOH KAI BOH/ TMN SRI KILAT	178	49	44	85	0			49		44	85	49				44	85
9	TMN SRI KOTA	90	1		89	0				1		89	1					89
10	QRTS BOMBA / JAB HUTAN	14	11	1	2	0			11		1	2	11				1	2
11	BATU 15 JALAN RAJA MUSA	25	24		1	0			23	1		1	24					1
701	BALAI POLIS BATANG BERJUNTAI	35	29		2	4	4		32	1		2	30	2				3
