kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG HAJI MOHD SHARIFF	449	431	2	12	4	3	1	432	2	2	13	432		1		2	14
2	KG PIPE LINE (BT 1 & 2 JLN PAIP)	1323	1187	30	94	12	1	11	1185	3	30	105	1187		1		30	105
3	LDG READING	84	77	3	3	1	1		75	3	3	3	77		1		3	3
4	RUMAH MURAH MERU	173	111	34	27	1	1		111	1	34	27	111				34	28
5	JALAN KENANGAN	510	410	63	33	4	1	3	409	2	63	36	410	1			63	36
6	KEBUN BAHRU	34	33	1		0			31	2	1		33				1	
7	JLN CEMPAKA	376	371		2	3	2	1	371	2		3	371	1				4
8	JLN PUSARA	19	19			0			19				19					
9	JLN KENANGA	57	45	5	6	1		1	45		5	7	45				5	7
10	TMN BINJAI JAYA	65	65			0			65				65					
11	TMN SERI KENANGAN	29	13	3	13	0			13		3	13	13				3	13
