kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEMENYIH BARAT	4342	1974	1697	586	85	26	59	1984	16	1697	645	1974	4	6		1697	661
2	HULU SEMENYIH	2631	1943	86	291	311	268	43	2052	159	86	334	1945	5	6	1	86	588
3	TARUN	811	9	519	173	110	110		36	83	519	173	9	3	2		519	278
4	KAMPUNG TANJONG	3615	2723	375	439	78	27	51	2740	10	375	490	2726	2	1		375	511
5	KAMPUNG BAHARU SEMENYIH	3211	312	2656	223	20	8	12	313	7	2656	235	312	2			2656	241
6	PEKAN SEMENYIH	2869	1174	1048	592	55	19	36	1187	6	1048	628	1176	3	3	1	1048	638
7	SEMENYIH SELATAN	2658	1783	359	308	208	17	191	1793	7	359	499	1786	3	3		359	507
8	KAMPUNG RINCHING	737	677	30	19	11	5	6	679	3	30	25	678				30	29
9	BANDAR RINCHING SEKSYEN 1 - 4	3296	1498	159	1594	45	21	24	1513	6	159	1618	1499	3			159	1635
10	SESAPAN KELUBI	616	606	1	2	7	3	4	608	1	1	6	606	1			1	8
11	SESAPAN BATU	1036	1000	1	4	31	4	27	1003	1	1	31	1001	2			1	32
12	SUNGAI JAI	707	678	7	7	15	5	10	681	2	7	17	679		1		7	20
13	BERANANG	972	720	202	39	11	3	8	721	2	202	47	720				202	50
14	KUALA PAJAM	992	967	5	1	19	1	18	963	5	5	19	967				5	20
15	SUNGAI KEMBUNG	1765	1701	6	40	18	1	17	1698	4	6	57	1701				6	58
16	SESAPAN BATU REMBAU	723	709	1	5	8	1	7	710		1	12	709				1	13
17	KAMPUNG BATU 26 BERANANG	870	665	18	176	11	2	9	666	1	18	185	665				18	187
18	PENJARA KAJANG	886	808	14	30	34	32	2	831	9	14	32	809	1		1	14	61
19	SEMENYIH INDAH	2248	611	775	824	38	5	33	613	3	775	857	613	1			775	859
20	BANDAR RINCHING SEKSYEN 5 - 6	3565	2849	125	483	108	79	29	2873	55	125	512	2851	24	8	1	125	556
21	BANDAR TASIK KESUMA	4296	3233	217	762	84	42	42	3271	4	217	804	3242	7	4	1	217	825
22	KANTAN PERMAI	5426	4208	498	657	63	20	43	4223	5	498	700	4211	4	2		498	711
23	BUKIT MAHKOTA	4985	4661	85	149	90	44	46	4697	8	85	195	4668	3	2	3	85	224
