kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SIMPANG LIMA	772	34	727	10	1	1		32	3	727	10	34	1			727	10
2	PEKAN GURNEY	3727	35	3653	36	3		3	32	3	3653	39	35				3653	39
3	SIMPANG DUA	1953	30	1906	13	4	3	1	29	4	1906	14	30				1906	17
4	ASTAKA	2960	652	1704	583	21	11	10	656	7	1704	593	652	1	1	1	1704	601
5	SITIAWAN	3438	857	1423	1042	116	103	13	939	21	1423	1055	858	23	4	2	1423	1128
6	TAMAN PEGAWAI	4117	703	2197	1180	37	14	23	709	8	2197	1203	703	2	1	1	2197	1213
7	KAMPONG CHINA UTARA	2279	467	1589	203	20	14	6	476	5	1589	209	469	4		1	1589	216
8	KAMPONG CHINA SELATAN	1285	3	1241	39	2	2		2	3	1241	39	3				1241	41
9	KAMPONG KOH UTARA	4890	488	3998	380	24	15	9	493	10	3998	389	488	4	1		3998	399
10	KAMPONG KOH SELATAN	3951	415	3275	251	10	4	6	417	2	3275	257	415	1	1		3275	259
