kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	GUNONG HIJAU	2213	10	2157	42	4	4		10	4	2157	42	10				2157	46
2	JALAN LAHAT	714	29	614	69	2		2	29		614	71	29				614	71
3	JALAN SIPUTEH	1628	218	1267	140	3	2	1	218	2	1267	141	218				1267	143
4	PEKAN PUSING	3445	457	2454	526	8	4	4	458	3	2454	530	459	1			2454	531
5	BATU GAJAH UTARA	1488	253	722	499	14	5	9	253	5	722	508	253		1		722	512
6	BATU GAJAH SELATAN	3562	770	2154	629	9	2	7	767	5	2154	636	770				2154	638
7	PENEMPATAN INDIA	2210	929	375	863	43	36	7	918	47	375	870	930	12	4	1	375	888
8	BEMBAN	3276	600	2403	256	17	14	3	608	6	2403	259	600	2		1	2403	270
9	SIPUTEH	1596	1010	287	291	8	6	2	1010	6	287	293	1010	1			287	298
10	TRONOH	2231	644	1364	210	13	6	7	648	2	1364	217	645	2			1364	220
11	NALLA	2101	482	1479	137	3	2	1	477	7	1479	138	482				1479	140
12	KAMPONG BALI	2463	334	2047	69	13	8	5	330	12	2047	74	334	1			2047	81
