kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEKOLAH KEBANGSAAN	6	4		2	0			4			2	4					2
2	LRG HJ YUSOFF	197	184		2	11	3	8	187			10	184		1			12
3	LRG HJ. TAIB	132	131			1	1		131	1			131					1
4	LRG HJ. YAHYA	2	2			0			2				2					
5	JLN 30/18	10	10			0			10				10					
6	BANDACAYA SEK.30	26	25		1	0			25			1	25					1
7	SEK.30	532	517	1	4	10	2	8	518	1	1	12	517				1	14
8	LRG IKHSAN JLN KEBUN	31	31			0			31				31					
9	LRG HJ ABDULLAH	163	158			5		5	158			5	158					5
10	LRG HJ. SAID	301	287			14	1	13	288			13	287		1			13
11	JLN TANJUNG RHU	76	75			1		1	75			1	75					1
