kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR BUKIT KEPONG	536	95	434	3	4	4		90	9	434	3	95				434	7
2	FELCRA PAYA KEPAR	1516	1506	3	4	3	1	2	1507		3	6	1506	1			3	6
3	MA`OKIL	3347	3336	1	6	4	2	2	3335	3	1	8	3337				1	9
4	BUKIT KEPONG	1421	1203	148	1	69	59	10	1223	39	148	11	1204				148	69
5	LENGA UTARA	467	432	24	7	3	2	1	433	1	24	8	432				24	10
6	LENGA SELATAN	869	245	617	4	3	2	1	243	4	617	5	245		1		617	6
7	KAMPONG BAHRU	1169	973	45	1	150	146	4	1015	104	45	5	973				45	151
8	LENGA	972	960	2	3	7	2	5	962		2	8	960				2	10
9	KAMPONG GOMBANG	340	239	99		2	1	1	240		99	1	239				99	2
10	LIANG BATU	702	689	8	2	3		3	688	1	8	5	689				8	5
11	LENGA ROAD	949	497	313	134	5	1	4	496	2	313	138	497				313	139
12	PAGOH	1209	756	226	224	3	2	1	754	4	226	225	756				226	227
13	BANDAR PAGOH UTARA	1126	347	747	31	1		1	347		747	32	347				747	32
14	BANDAR PAGOH SELATAN	1255	435	737	72	11	4	7	435	4	737	79	435	1			737	82
15	PAYA REDAN	1130	875	211	33	11	2	9	875	2	211	42	875				211	44
16	KAMPONG TERATAI	845	32	809	3	1		1	32		809	4	32				809	4
17	SRI LEDANG	1229	1222	2		5	1	4	1219	4	2	4	1222				2	5
18	FELDA SRI JAYA	1560	1508	46		6	1	5	1504	5	46	5	1508				46	6
19	DURIAN CHONDONG	573	397	171		5	2	3	397	2	171	3	397				171	5
20	KUNDANG ULU	1699	1597	64	1	37		37	1593	4	64	38	1597				64	38
21	LADANG SERAMPANG	252	31	110	111	0			30	1	110	111	31				110	111
22	PARIT RAJA	1784	1667	40	65	12		12	1663	4	40	77	1667				40	77
23	BANDAR GRISEK TIMOR	658	144	504	9	1		1	144		504	10	144				504	10
24	KAMPONG KUNDANG ULU	900	257	639	2	2	1	1	257	1	639	3	257				639	4
25	LADANG NORDANAL	187	71	6	109	1		1	71		6	110	71				6	110
26	KEBUN BAHRU	874	84	746	41	3	2	1	83	3	746	42	84	2			746	42
27	GRISEK	1423	330	1046	42	5	1	4	327	4	1046	46	330	1			1046	46
