kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BAHARU BATU BALAI	134	13	120	1	0			13		120	1	13				120	1
3	KG BATU BALAI	904	496	378	26	4	1	3	490	7	378	29	496	1			378	29
4	KUARTERS JKR BATU BALAI	9	7		2	0			7			2	7					2
5	BEREK POLIS	17	15			2	2		17				15					2
6	LDG KINGSMEAD	6	5		1	0			5			1	5					1
7	KG BT 35 BT BALAI	190	187			3	1	2	188			2	187					3
8	KG ANAK GAJAH	78	76			2		2	76			2	76					2
9	KG SEMPADAN	193	189	1		3	1	2	190		1	2	190				1	2
10	KG SG BERJUANG	93	29	1		63	62	1	86	5	1	1	29				1	63
12	KG SG TERLANG	50	50			0			50				50					
13	KG KONGGO	33	33			0			33				33					
701	BALAI POLIS BATU BALAI	15	14			1	1		14	1			14		1			
706	UNIT KAWALAN KAWASAN	4	4			0			4				4					
