kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PULAU MANTANANI	573	15			558	153	405	163	5		405	16	1				556
2	AMBONG	875	13	2		860	832	28	590	255	2	28	13				2	860
3	KULAMBAI	2220	65	1		2154	2113	41	2083	95	1	41	65	2	1		1	2151
4	PELADOK	1774	90	4		1680	1668	12	1673	85	4	12	91	2		1	4	1676
5	TIMBANG DAYANG	914	43		3	868	857	11	844	56		14	44					870
6	LABUAN	1498	61	1	2	1434	1427	7	1427	61	1	9	61		1		1	1435
7	SAMBIRAI	2281	83	2	13	2183	2171	12	2142	112	2	25	83				2	2196
8	PANGKALAN ABAI	1614	82	16	3	1513	1495	18	1497	80	16	21	82	5			16	1511
9	POMPOD	1598	133	337	5	1123	1108	15	714	527	337	20	140	8	4	1	337	1108
10	KOTA BELUD	2242	146	254	54	1788	1735	53	1645	236	254	107	147	1	1	1	254	1838
11	PIRASAN	1793	108	33	1	1651	1622	29	1533	197	33	30	110	10		1	33	1639
12	SUANG PUNGGOR	771	31			740	734	6	739	26		6	31					740
13	KUALA ABAI	1159	29	1	1	1128	826	302	827	28	1	303	29	7			1	1122
14	SIASAI	1496	77	1	2	1416	1409	7	1387	99	1	9	77	3			1	1415
