kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	POLIS COMPOUND	12	12			0			12				12					
2	BATU 9 JALAN TELOK ANSON	14		13	1	0					13	1					13	1
3	JALAN DEGONG	33	22	5	5	1	1		23		5	5	22				5	6
4	TAMAN ELOK	68		44	24	0					44	24					44	24
5	TAMAN RIA	40	1	7	30	2		2	1		7	32	1				7	32
6	AYER KUNING L.C. AREA	736	1	697	36	2		2	1		697	38	1				697	38
7	CROSS STREET	15		12	3	0					12	3					12	3
8	NEAR SCHOOL	5	1	2	1	1		1	1		2	2	1				2	2
9	KAWASAN POLIS	1	1			0			1				1					
11	KELINIK KERAJAAN	1	1			0			1				1					
12	TAMAN ELOK	48		43	5	0					43	5					43	5
13	TAI SENG ESTATE	5	4	1		0			4		1		4				1	
14	TMN PALMARIA	1		1		0					1						1	
701	BALAI POLIS AIR KUNING	14	13		1	0			13			1	13					1
