kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BAHRU AYER KUNING / KG SERI AIR KUNING	586	29	508	47	2	1	1	26	4	508	48	29				508	49
2	PEKAN AYER KUNING	208	49	131	28	0			49		131	28	49				131	28
3	QRTS POLIS AIR KUNING SELATAN	13	13			0			13				13					
4	TMN SEMARAK AYER KUNING SELATAN	50	11	20	19	0			11		20	19	11				20	19
5	BUKIT KATIL	8	2		6	0			2			6	2					6
6	TMN SEMARAK 2 AYER KUNING SELATAN	100	38	18	44	0			38		18	44	38				18	44
7	LADANG LIM CHONG	10	2	2	6	0			2		2	6	2				2	6
8	LADANG NAM BEE	164	23	17	123	1		1	22	1	17	124	23				17	124
9	KG PARIT BULUH	254	246		6	2		2	246			8	246					8
10	TAMAN AYER KUNING	72	2	37	33	0			2		37	33	2				37	33
11	TMN SERI AYER KUNING SELATAN	95	6	48	41	0			6		48	41	6				48	41
701	BALAI POLIS AIR KUNING SELATAN	6	5		1	0			4	1		1	5					1
