kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG KUALA SENTANG	2	2			0			2				2					
2	KG LEMPOR ULU	106	106			0			106				106					
3	KAMPONG ARA PANJANG	67	67			0			67				67					
4	BATU 41	41	40		1	0			40			1	40					1
5	KAMPONG LEMPOR HILIR	241	241			0			241				241					
6	KAMPONG LEMPOR PEKAN	210	206		1	3	1	2	206	1		3	206		1			3
7	KAMPONG LEMPOR SEBERANG	158	158			0			158				158					
8	KAMPONG LEMPOR	229	229			0			229				229					
9	KG PAUH	44	43		1	0			43			1	43					1
10	KG PULAI	162	162			0			161	1			162					
11	KG JALAN BADAK	171	171			0			171				171					
