kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KURNIA JAYA	1695	1658	12	20	5	3	2	1654	7	12	22	1659	1			12	23
2	PALMA	5246	4645	49	514	38	24	14	4664	5	49	528	4653	4	3		49	537
3	AYER PUTEH	2322	2073	84	156	9	1	8	2073	1	84	164	2073				84	165
4	JEBONG	1176	889	108	179	0			888	1	108	179	889				108	179
5	KUALA SAPETANG	3128	68	3045	11	4	2	2	70		3045	13	68				3045	15
6	KAMPONG MENTERI	2512	1019	1481	11	1	1		1018	2	1481	11	1019				1481	12
7	JALAN MANGALA	1467	371	1031	63	2		2	371		1031	65	371				1031	65
8	SIMPANG HALT	1987	1174	150	656	7	4	3	1174	4	150	659	1175			1	150	661
9	SUNGAI MATI	4053	2041	1430	572	10	3	7	2042	2	1430	579	2041	1	2		1430	579
10	SUNGAI LIMAU	674	547	126		1	1		546	2	126		547				126	1
11	MATANG GELUGOR	715	695	18		2	2		695	2	18		696				18	1
12	KAMPONG JAHA	359	250	24	85	0			250		24	85	250				24	85
13	BENDANG SIAM	1618	1599	4	7	8	2	6	1598	3	4	13	1599	1			4	14
14	CHANGKAT IBOL	2342	2335		2	5	4	1	2337	2		3	2335	1				6
