kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG SEMPANG PANTAI	381	366	8	7	0			365	1	8	7	366				8	7
2	SLK KUDA	301	263	37		1	1		263	1	37		263				37	1
3	SLK PANTAI	109	105	4		0			104	1	4		105				4	
4	SLK PASIR GEMBOR	356	342	10	4	0			342		10	4	342				10	4
5	KG TANJUNG PINANG	58	57	1		0			57		1		57				1	
6	RUMAH AWAM SEMPANG	447	297	62	84	4		4	297		62	88	297				62	88
7	SLK DARAT SEBERANG	43	43			0			42	1			43					
8	TMN SEMPANG JAYA	15	8	5	1	1		1	8		5	2	8				5	2
9	JLN BUNGA RAYA	179	175			4	1	3	176			3	175	1				3
10	KG SEMPANG	280	267	7	2	4	1	3	268		7	5	267	1			7	5
11	TMN SERI SEMPANG	31	31			0			31				31					
