kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SABU RD SIMANGGANG	1707	236	771		700	699	1	266	669	771	1	236	673	20	6	771	1
2	NANANG ESTATE JALAN BAYU	330	48	56		226	226		54	220	56		48	224	2		56	
3	BARRACK RD SIMANGGANG	23	9	2		12	12		11	10	2		9	11	1		2	
4	CLUB ROAD	300	12	272		16	16		13	15	272		12	16			272	
5	HOSPITAL RD SIMANGGANG	207	39	71		97	96	1	42	93	71	1	39	92	3	1	71	1
6	JALAN JOHORE	37	8	14		15	15		12	11	14		8	14	1		14	
7	KAPITAN RD	179		174		5	5		1	4	174			5			174	
8	JLN DTK TAWI SLI	97	3	47		47	47		4	46	47		3	46	1		47	
9	LANDS & SURVEYS BARRACK	18	4	2		12	12		6	10	2		4	11	1		2	
10	MARINE BARRACK SIMANGGANG	4		1		3	3			3	1			3			1	
11	MAIN BAZAAR SIMANGGANG	387	8	340		39	39		9	38	340		8	37	1	1	340	
12	MARKET RD	100	2	81		17	16	1	3	15	81	1	2	16			81	1
13	POLICE BARRACK	39	11	2		26	26		12	25	2		11	25	1		2	
14	RESAK RD	200	22	74		104	103	1	26	99	74	1	22	97	5	1	74	1
15	SIM KIM RD	29		28		1	1			1	28				1		28	
16	ASTANA RD SIMANGGANG	11	1	2		8	8		2	7	2		1	6	2		2	
17	KEJATAU RD	398	5	292		101	101		5	101	292		5	100	1		292	
18	COUNCIL RD	23		19		4	4			4	19			4			19	
19	BATANG LUPAR RD	182	2	98		82	82		5	79	98		2	76	6		98	
20	RTM RD TIONG HUA GARDEN	224	26	130		68	68		28	66	130		26	65	3		130	
21	RPR SRI AMAN	193	64	56		73	72	1	66	70	56	1	64	72			56	1
22	TMN SIANG	291	43	31		217	216	1	45	214	31	1	43	205	7	4	31	1
23	KG MUHIBBAH	571	499	25		47	47		522	24	25		499	43	4		25	
24	TAMAN SRI JAYA	451	98	46		307	307		107	298	46		98	254	52	1	46	
701	POLIS	1				1	1			1				1				
702	IPD SRI AMAN	248	123	6		119	114	5	117	120	6	5	123	111	2	1	6	5
