kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BAHARU	719	646	41	25	7	3	4	647	2	41	29	646	1			41	31
2	LORONG INANG 1 TMN BUNGA RAYA	82	52	13	17	0			52		13	17	52				13	17
3	LORONG INANG 2	60	39	19	2	0			39		19	2	39				19	2
4	SOLOK INANG	22	9	5	8	0			9		5	8	9				5	8
5	TAMAN BUNGA RAYA	28	11	12	5	0			11		12	5	11				12	5
6	KG TOK EBOT	9	9			0			9				9					
7	MISJID TIMAH MK 6	316	310	1	4	1		1	310		1	5	310				1	5
8	TMN PAUH	969	897	26	35	11	9	2	904	2	26	37	898				26	45
9	KG SETOL MK 6	377	358	11	7	1		1	358		11	8	358				11	8
10	TMN PAUH INDAH	782	725	6	42	9	7	2	730	2	6	44	726	1			6	49
11	TMN PAUH JAYA	890	730	71	81	8	1	7	731		71	88	730				71	89
12	TAMAN SERI PAUH	354	334	3	15	2		2	334		3	17	334				3	17
13	PSPURI PAUH DAMAI	180	178		2	0			178			2	178					2
14	APARTMENT PESONA	180	173	3	4	0			173		3	4	173				3	4
15	RESIDENSI SERI PAUH	5			5	0						5						5
801	PENGUNDI TIDAK HADIR	3	2		1	0			2			1	2					1
