kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN TUN ABANG HAJI OPENG	667	25	613		29	29		26	28	613		25	21	6	2	613	
2	NIBONG ROAD	156	4	151		1	1		4	1	151		4	1			151	
3	LOH SIEW TING ROAD	12		11		1	1			1	11			1			11	
4	KELAPA ROAD	286	4	280		2	2		4	2	280		4	2			280	
5	CHEKU ROAD	223	10	211		2	2		10	2	211		10	2			211	
6	ORCHID ROAD	40	11	25		4	4		8	7	25		11	3	1		25	
7	KANG KONG RD	78	9	69		0			9		69		9				69	
8	LOTUS ROAD LANE 1	184	3	180		1	1		3	1	180		3	1			180	
9	JALAN TUAH (LUCKY ROAD)	773	12	753		8	8		12	8	753		12	6	1	1	753	
10	TAPANG ROAD	351	59	181		111	111		54	116	181		59	92	12	7	181	
11	SG ANTU ROAD	479	22	391		66	66		26	62	391		22	63	2	1	391	
708	POLIS MARIN	7	5			2	2		5	2			5	2				
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
