kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN SRI PUTRI 8 TMN PUTRI	240	76	136	25	3	2	1	78		136	26	76	1			136	27
2	JLN SRI PUTRI 2 TMN PUTRI	502	46	404	45	7	2	5	46	2	404	50	46	1			404	51
3	JLN SRI PUTRI 4 TMN PUTRI	186	87	91	6	2		2	86	1	91	8	87				91	8
4	JLN SRI PUTRI 6 TMN PUTRI	623	371	155	71	26	11	15	379	3	155	86	373	5			155	90
5	JLN SRI PUTRI 10 TMN PUTRI	482	85	286	108	3	2	1	87		286	109	85	1			286	110
6	JLN SRI PUTRI 12 TMN PUTRI	258	66	106	82	4		4	66		106	86	66				106	86
7	JLN SRI PUTRI 14 TMN PUTRI	304	136	111	53	4	2	2	135	3	111	55	136				111	57
8	BLOK CENGAL P/PURI KOS RENDAH TMN PUTRI	61	26	24	10	1	1		27		24	10	26				24	11
9	BLOK CENGAL 1-4 P/PURI KOS RENDAH TMN PUTRI	127	68	45	10	4	2	2	69	1	45	12	68	2			45	12
10	BLOK CENGAL 5-8 P/PURI KOS RENDAH TMN PUTRI	164	74	61	22	7	5	2	78	1	61	24	74	2			61	27
11	BLOK CENGAL 9-12 P/PURI KOS RENDAH TMN PUTRI	94	47	35	11	1	1		47	1	35	11	47				35	12
12	TMN PERMAI	61	31	23	6	1		1	31		23	7	31				23	7
13	JLN SRI PUTRI 3 TMN PUTRI	20	1	15	1	3	2	1	2	1	15	2	1				15	4
14	TAMAN DESA BAIDURI	29	1	26		2	2		1	2	26		1	1			26	1
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
