kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
35	KULIM	38572	23787	7898	6720	166	80	86	23769	98	7898	6806	23800	14	5	1	7898	6853
36	BANDAR BAHARU	28015	22161	3845	1945	64	41	23	22136	66	3845	1968	22173	7	2		3845	1988
