kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KEPALA GAJAH MK 1	721	357	307	56	1		1	357		307	57	357				307	57
2	PADANG LALANG MK 1	1090	1022	48	14	6	2	4	1020	4	48	18	1023		1		48	18
3	PEKAN TASEK POL BARRACKS MK 1	3	1	2		0			1		2		1				2	
4	TASEK SIMPANG AMPAT MK 1	105	77	23	5	0			77		23	5	77				23	5
5	BUKIT TO KANDANG MK 1	15	12	3		0			12		3		12				3	
6	KG JAWI SEMPIT	23	21		2	0			21			2	21					2
7	LRG LAYANG-LAYANG 2	6	6			0			6				6					
8	TMN LAYANG-LAYANG	73	71		1	1	1		72			1	71					2
9	TMN ENGGANG INDAH	473	199	140	132	2		2	198	1	140	134	199				140	134
10	JLN SEBERANG TASEK MK 1	349	306	40	3	0			306		40	3	306				40	3
11	KG LAPAN	7	7			0			7				7					
12	KG RAMBUTAN	4			4	0						4						4
13	TMN SEJAHTERA RAKYAT	107	107			0			107				107					
