kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TELOK AWAK	333	260	58	14	1	1		261		58	14	260				58	15
2	LRG NELAYAN DUA	16	9	5	2	0			9		5	2	9				5	2
3	TELOK DUYONG MK 1	8	7	1		0			7		1		7				1	
4	MEDAN NELAYAN	138	97	23	16	2		2	97		23	18	97				23	18
5	MEDAN NELAYAN SATU	83	64	17	2	0			64		17	2	64				17	2
6	MEDAN NELAYAN EMPAT	10	10			0			10				10					
7	LRG NELAYAN TIGA	24	24			0			24				24					
8	RUMAH PANGSA TELOK BAHANG	114	86	16	11	1		1	86		16	12	86				16	12
9	LRG MELAYAN SATU	31	23	3	5	0			23		3	5	23				3	5
10	ASEANIA COURT	78	43	18	15	2		2	43		18	17	43				18	17
