kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CECIL RAE AVENUE	86	14	58	11	3		3	14		58	14	14				58	14
2	JALAN ABDULLAH LIEW	37		33	3	1		1			33	4					33	4
3	JALAN BUNGA MELOR	97		83	13	1		1			83	14					83	14
4	JALAN BUNGA TANJONG	95	1	79	15	0			1		79	15	1				79	15
5	JALAN BUNGA TELOR	57		46	7	4		4			46	11					46	11
6	JALAN CANNING GARDEN EST	66	1	53	12	0			1		53	12	1				53	12
7	JALAN CHANTEK	80		68	12	0					68	12					68	12
8	JALAN CHOW KAI	163	1	113	40	9	1	8	1	1	113	48	1	1			113	48
9	JALAN FOO WIN YIN	180	6	136	37	1		1	6		136	38	6				136	38
10	JALAN LEE KWEE FOH	138	10	103	22	3		3	9	1	103	25	10				103	25
11	JALAN PAPAN	53	1	35	16	1		1	1		35	17	1				35	17
12	JALAN RAJARATNAM	102	1	86	15	0			1		86	15	1				86	15
13	LEE KWEE FOH ESTATE	4		3	1	0					3	1					3	1
14	TAMBUN ROAD	26	4	16	4	2		2	4		16	6	4				16	6
15	WOODS AVENUE	40	1	30	8	1		1	1		30	9	1				30	9
16	WOODS DRIVE	49		35	11	3		3			35	14					35	14
17	CECIL RAE DRIVE	57	3	43	11	0			3		43	11	3				43	11
18	JALAN MOLEK	10		9	1	0					9	1					9	1
19	KAW PASUKAN SIMPANAN POLIS	301	268	9	21	3	3		268	3	9	21	268	1			9	23
20	CECIL RAE LANE	52		50	2	0					50	2					50	2
21	LORONG JAYCEE	32		23	8	1	1			1	23	8			1		23	8
22	PAPAN DRIVE	20		19	1	0					19	1					19	1
23	PAPAN WALK	14	1	11	2	0			1		11	2	1				11	2
400	2 PL BEKALAN	10	10			0			10				10					
401	31 WKSP (AW)	5	5			0			5				5					
402	2 KOMP ANGKUT	120	94	1	3	22	21	1	97	18	1	4	94	13		1	1	11
403	MKS 2 BGD IPOH	337	318	1	2	16	14	2	326	6	1	4	319	2	2		1	13
404	KOMPENI KP 2 BRIGED	17	13		1	3	2	1	13	2		2	13	2				2
701	FRU PERAK 5	356	323	2	10	21	21		334	10	2	10	328	5	2	1	2	18
801	PENGUNDI TIDAK HADIR	4		4		0					4						4	
