kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG SENGKELA	75	75			0			75				75					
2	KG SG SEMALIN	65				65	65		4	61								65
3	KG CHENUA	194	192			2	1	1	192	1		1	192					2
4	KG KUALA RENGGOL	4	4			0			4				4					
5	KG PETAI	6	6			0			6				6					
6	KG RENGGOL	3	3			0			3				3					
7	KG SABALING	10	4			6	6		3	7			4					6
8	KG SAIN	56	56			0			56				56					
9	KG HULU RENGGOL	302	230		1	71	70	1	233	67		2	230					72
10	KG BUKIT PELONG	65	65			0			65				65					
11	SUNGAI RAMBAI	71	70			1		1	70			1	70					1
