kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN GERLING	45	36	1	7	1		1	36		1	8	36				1	8
2	JLN SG TUA	631	409	30	169	23	2	21	410	1	30	190	410	1			30	190
3	KG BAHRU SG TUA	317	264	5	15	32	1	31	264	1	5	46	264				5	47
4	JLN ANGGERIK	69	61		6	2		2	61			8	61					8
5	JLN KENANGA	309	289	1	4	15	1	14	290		1	18	289				1	19
6	JLN MELATI	216	196	14	2	4	1	3	197		14	5	196				14	6
7	JLN KEKWA	178	165	2	5	6	1	5	165	1	2	10	165		1		2	10
8	JLN BUNGA TANJUNG	206	198	2		6		6	198		2	6	198				2	6
9	JLN DAHLIA	81	81			0			81				81					
10	JLN TERATAI	69	67			2	1	1	68			1	67			1		1
11	BATU 10 SG. TUA	32	24	1	5	2		2	24		1	7	24				1	7
12	KG.ORANG ASLI ULU BATU	17	1			16	16		14	3			1					16
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
