kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PENGALAT	3035	270	82	9	2674	2588	86	2708	150	82	95	272	8	1	3	82	2669
2	DAMBAI	1820	83	289	4	1444	1417	27	548	952	289	31	84	6	4	1	289	1436
3	KAWANG	2263	276	42	10	1935	1821	114	1981	116	42	124	280	1			42	1940
4	KINARUT	3206	446	259	6	2495	2168	327	2168	446	259	333	449	12	2	3	259	2481
5	KAMPUNG LAUT	3165	347	104	14	2700	2170	530	2284	233	104	544	350	4	2	1	104	2704
6	LABAK	2158	58	99	4	1997	1956	41	194	1820	99	45	60	5	4	1	99	1989
7	KAIDUAN	359	2	3		354	352	2	10	344	3	2	2				3	354
8	GANA	1662	38	218	4	1402	1378	24	268	1148	218	28	38	5			218	1401
9	OVAI	732	8	74		650	646	4	47	607	74	4	8	2	1		74	647
10	PENGALAT KECIL	1656	122	32	8	1494	1435	59	1471	86	32	67	124				32	1500
11	BERINGGIS	1542	313	15	11	1203	1160	43	1235	238	15	54	336	49	10	7	15	1125
12	TAMAN PANTAI LOK KAWI	1504	318	223	24	939	847	92	971	194	223	116	322	10	3	1	223	945
